borrowRateModeFrom,borrowRateModeTo,pool,reserve,stableBorrowRate,timestamp,user,variableBorrowRate,type
Variable,Stable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,USDC,10.917088485805941,1618731132,0x506bf27c20d5e1608c43f044d9cf982fb0164123,3.8341769716118823,swap
Stable,Variable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,USDT,8.859383731577331,1612632015,0xa156e68688580dace08fb46692ad932ca66e47f7,3.7187674631546637,swap
Stable,Variable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,DAI,12.227961550076909,1614902894,0x6662c8400dc859bb9ac7c275e78aa7fcc0692ca4,7.227961550076908,swap
Stable,Variable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,DAI,8.58704931337109,1610365665,0xbe3737790d0fd614525b7fe0cf5d107d6e2e85c2,3.1740986267421794,swap
Variable,Stable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,USDT,11.968752162088268,1621415726,0xa4c874f863ccf3e294e05a44688a48acd5c2f9b8,3.9375043241765377,swap
Stable,Variable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,USDT,11.505495290202072,1623290900,0xbfdc90836149d0c3dec9fcc09c5cb8e36d177270,3.0109905804041457,swap
Stable,Variable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,USDC,10.64770742816177,1621803478,0x29b6a64c8e6921cebc81f55c8945e436595ab17a,3.2954148563235384,swap
Variable,Stable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,USDT,13.333816158203973,1614883701,0x51f8850624e6ff3b9dc69eb2f7150dd09e626b48,8.333816158203975,swap
Stable,Variable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,DAI,11.942658221142654,1621909110,0x2cb4796a206a6e51f7e8a3c6f5b5143b9bc28fda,3.88531644228531,swap
Variable,Stable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,USDC,8.976501251908402,1614868179,0xe32a2ab9eea11afc94eae88eca49c62d40aae801,3.9530025038168026,swap
Variable,Stable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,DAI,8.949667741213705,1614197686,0x584acdaff518e0911176f810390a95fe67add1e5,3.8993354824274142,swap
Variable,Stable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,USDT,8.962543368204477,1614507518,0xd256aed64d03dbc6317204c03cfdef69ea211443,3.925086736408955,swap
Variable,Stable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,UNI,0.011397741468362506,1607010425,0x9ccf93089cb14f94baeb8822f8ceffd91bd71649,0.0066486825232114615,swap
Variable,Stable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,USDT,11.99041069006359,1617293303,0x525a8982a0cda93d954b1b46bf364973ff74c226,3.9808213801271792,swap
Variable,Stable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,USDC,8.99414705065958,1611238284,0x9166be1f159314f19f59684713ff17221ccc9a17,3.9882941013191586,swap
Stable,Variable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,DAI,9.258440265980052,1612753233,0xa43c01f5106ce315db2fb726028cc75b0ad1ddc7,4.258440265980053,swap
Stable,Variable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,USDC,10.640389848182359,1627313969,0x39b26db2e092f395220bbd1a6f46357b8439360a,3.280779696364717,swap
Variable,Stable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,USDC,5.99737869085792,1608564200,0x32802f989b4348a51dd0e61d23b78be1a0543469,3.994757381715839,swap
Variable,Stable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,DAI,11.777538806990249,1625176963,0x6543d3d2336f850bb28589a410d23139d1b0749a,3.555077613980494,swap
Variable,Stable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,USDC,11.348473220614643,1619471720,0xef21d6b89f92ed9900537fe61463f032ab460ebe,4.3484732206146415,swap
Stable,Variable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,DAI,9.406879628007218,1612727768,0xc88ebc63c3126e9f37a46c1cf55b0e79c9cc20e2,4.406879628007219,swap
Variable,Stable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,USDC,8.921494678395756,1612661746,0x425798a9ab868f873a14d4b2e74e17560a1c8449,3.842989356791514,swap
Stable,Variable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,USDC,8.863481776756558,1609528123,0x7b157ba7ae20ad8e677a2ae8bba99189da363ac5,3.726963553513113,swap
Variable,Stable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,USDC,10.929611618025637,1619352764,0xdcb7e8f1b586c94dde9b430557e4df6727779aca,3.8592232360512764,swap
Stable,Variable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,DAI,9.910607894104801,1609793870,0xf4b42076e082c73d0a05bdcd9c7848e116bd8a8d,4.9106078941048015,swap
Variable,Stable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,USDC,8.9765259841251,1615739368,0x7d2c6924cee632386284779030531ae3019275e3,3.9530519682501986,swap
Stable,Variable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,USDC,10.644760431291497,1623137430,0x05a404de8ddc44db9c9d579fda11e088a66fd1d9,3.2895208625829913,swap
Stable,Variable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,DAI,17.83715485020217,1610065475,0x5db43b176860bdc65fa18f839cface35a309e5c7,12.83715485020217,swap
Variable,Stable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,USDC,14.43445595783529,1621158902,0x0e35616fc2087e467c09946c3cd920fd6b75a884,7.434455957835291,swap
Stable,Variable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,USDT,11.966665114982394,1616667633,0xf7a8f04c7fe7c8a6ed692bdf5ee1658559cbe7dc,3.933330229964791,swap
Stable,Variable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,USDT,8.907778507226995,1614137171,0x82b8b659a4a98f69cb7899e1a07089ea3b90a894,3.81555701445399,swap
Stable,Variable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,USDC,10.874133865421836,1621533430,0x85a230f1b39c679d84307de0184b839c2655951a,3.7482677308436707,swap
Stable,Variable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,DAI,15.919278004598342,1621164154,0x983b36872ae1bbc40dd0a99c3ed98429fea0ebd4,7.919278004598344,swap
Variable,Stable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,USDC,8.954482857435044,1612631354,0x15967114d89c4c7e2218be941a50863d3f804b28,3.90896571487009,swap
Stable,Variable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,USDT,39.78603818928281,1619458797,0x17080b589cdcbd10ebeaa24cb0096f4bb29eb52b,31.786038189282806,swap
Variable,Stable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,USDC,10.913938499554124,1618729038,0xd67cce92218517b4963ee843b3a454d382691f6e,3.827876999108247,swap
Variable,Stable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,USDT,5.4035171713171595,1608321881,0x32802f989b4348a51dd0e61d23b78be1a0543469,2.8070343426343194,swap
Stable,Variable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,USDT,31.60489025910536,1619550510,0x1762371dd9c2caf3301640427346185075de6469,23.60489025910536,swap
Variable,Stable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,USDC,8.806100727877695,1611807024,0x27e0e6db7256b39354f692aa6ea6b734d365e54d,3.6122014557553914,swap
Stable,Variable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,USDC,21.49355243793485,1619456624,0x8a1034e56b0ee90d9b2a2d4d63b07bcac9457283,14.49355243793485,swap
Variable,Stable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,WBTC,3.7354460482734444,1613005906,0xd87ecc6c74f486b044824a222326a96f696fcfa2,0.5883568386187553,swap
Stable,Variable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,USDC,10.978484302071337,1621310778,0x4a9e132f9d2c9653cf8fe3220b6224e109aa84a7,3.9569686041426735,swap
Stable,Variable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,USDC,10.991288232753666,1621374827,0x2326d4fb2737666dda96bd6314e3d4418246cfe8,3.982576465507336,swap
Variable,Stable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,DAI,15.508570145157591,1612457467,0xe1f5cdfffed40bcf6580e2a238dcb9fda845613f,10.50857014515759,swap
Stable,Variable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,USDC,10.707474514307123,1621838040,0xec32a1b6517b870a0daecc0be1d17a527187039f,3.4149490286142434,swap
Variable,Stable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,USDT,18.005273280054972,1613488716,0x8447b8e57530135302edd2974643848b05a31a57,13.005273280054968,swap
Variable,Stable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,DAI,12.816623935855876,1615230547,0xe2d8e9ac6779b681a8a78a8b0963d81a41f485ee,7.816623935855875,swap
Stable,Variable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,DAI,8.983342058509976,1615060916,0x09a028d3ba10b335308578efb6260e04c3012c05,3.9666841170199523,swap
Variable,Stable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,REN,0.5372452699866443,1609362836,0x4fd78fe86bf0cb7f7817941693b15619bec97d92,0.376071688990651,swap
Variable,Stable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,USDT,8.932485592135016,1615573065,0x163ee09deeea9dab68df0ae49f48c8e07ad54aa2,3.8649711842700345,swap
Stable,Variable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,DAI,8.764535251124439,1609265934,0x136aea6a78d2014e1e5263b98dcfbbcb49f2b012,3.5290705022488793,swap
Variable,Stable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,DAI,11.967541548109386,1618792624,0x1846837591fcdeff4ec8e01ef8bb76645672b153,3.935083096218771,swap
Stable,Variable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,DAI,11.971681895062861,1622777163,0x38fd0b5e45cce5dd2e84776da4b0a88fdb8b2ee4,3.9433637901257215,swap
Stable,Variable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,USDC,13.819160775457147,1619942985,0x152ad1bf404061fff6d893480de08ed64035bdf4,6.8191607754571475,swap
Stable,Variable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,USDC,10.992649966954527,1619197707,0xc452e0c5bc9b3d3e04eba6e16093ca9749773e2d,3.9852999339090527,swap
Variable,Stable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,USDC,8.999002996875943,1614118832,0xdf2464a9ed39b2951efaf71b19fbe866e2954592,3.9980059937518844,swap
Variable,Stable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,USDT,12.233353749245653,1615671748,0x20d3731362f3fa892c0d5a0585385b2e0b304a1e,7.233353749245654,swap
Stable,Variable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,USDC,11.791981252213105,1611448783,0xbe0d7c7092493f892a26d85b59225c355a19f015,6.7919812522131044,swap
Variable,Stable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,USDC,8.936795090939507,1613367554,0x057518153ed7f25dd237a0d0052ae8cc5c428ee3,3.8735901818790137,swap
Variable,Stable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,USDT,32.37664702032116,1612791295,0xa2b950dc320f67bffe5824af17c665b1fd3423ec,27.37664702032116,swap
Stable,Variable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,DAI,8.906369231725163,1614162057,0x74faf5e70f9b7771948c5368f063d034b090ac70,3.8127384634503247,swap
Stable,Variable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,USDC,8.983516931226712,1614016698,0xf2e63f54194f1a0825f624f2347bc1ce5fce68fe,3.9670338624534263,swap
Stable,Variable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,DAI,11.982759496318014,1619563054,0x12696ad7ea03474ed5d2d2909c52f3d1d997c81e,3.9655189926360292,swap
Stable,Variable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,DAI,11.991276662820919,1618738056,0x1846837591fcdeff4ec8e01ef8bb76645672b153,3.9825533256418395,swap
Variable,Stable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,USDC,8.973464582528546,1612642308,0x18f768455e7f5fb09fc491fd86bcc282bcdd5973,3.946929165057095,swap
Variable,Stable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,DAI,11.982280551464571,1619557447,0xfc8a392ec0f382815bede21260d520bc63fc54bc,3.9645611029291463,swap
Variable,Stable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,USDT,10.980015475788532,1610982656,0x3e17fac953de2cd729b0ace7f6d4353387717e9e,5.980015475788533,swap
Variable,Stable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,USDC,8.955223957257257,1607333599,0xd85e821b874cff4880031b96601dc73bfe92f48c,6.955223957257255,swap
Stable,Variable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,USDC,10.718095729107725,1621824199,0x75e7c0d05c6b43173a78494daa78f777f03643eb,3.436191458215449,swap
Variable,Stable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,USDT,8.900850212445711,1612699779,0xea1feb9a9a006a7fc253c6ca87349be0da072f25,3.80170042489142,swap
Stable,Variable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,USDC,10.6315190432199,1627442009,0x525dc482960d34a4037fe7441039d751aab2dc0a,3.263038086439797,swap
Stable,Variable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,DAI,9.98975496922567,1613111284,0x937bbe8b2139e2874082f51dfb3c91d8873ab0f3,4.989754969225669,swap
Stable,Variable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,USDT,11.39691958013393,1623045818,0xc53a1b7da00e02ef475283f303247a314c636175,2.7938391602678623,swap
Variable,Stable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,USDT,8.94539350705516,1614391520,0x4b85c3f0e56ba18714a966c4f56e08c413070904,3.890787014110316,swap
Variable,Stable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,USDT,9.066809987110663,1614650241,0xc88ebc63c3126e9f37a46c1cf55b0e79c9cc20e2,4.066809987110664,swap
Variable,Stable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,USDC,8.983338391480016,1615610951,0x9d80283bcd33874460e1942ba3605476efef8287,3.9666767829600333,swap
Variable,Stable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,DAI,8.960618731769031,1614922035,0x8c612b03b3358c1e535706695c635c360034b968,3.9212374635380622,swap
Variable,Stable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,TUSD,13.29518537244914,1612706020,0x126524914894bfa5f929c826d0c01406f04d91e9,8.295185372449138,swap
Variable,Stable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,USDC,12.07804903215018,1618754621,0xf79936f3286381aa39a1ae3831aaed98fc206136,5.07804903215018,swap
Stable,Variable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,TUSD,11.15508103278724,1628254302,0x3ea8c3e47a0c26cac208a6df9baf34e847f8077f,2.3101620655744823,swap
Stable,Variable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,REN,0.40532709912928744,1609505525,0x4fd78fe86bf0cb7f7817941693b15619bec97d92,0.2837289693905012,swap
Variable,Stable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,USDC,10.986584760474083,1618737716,0x5bb7a99b508ad87566f3ba2d96602adefdaad534,3.973169520948166,swap
Stable,Variable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,DAI,17.92141745647846,1619438998,0x514ce3f21da8946886189699a0b1be0dccd69c4c,9.921417456478457,swap
Stable,Variable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,USDC,10.996187016379347,1619486118,0x16a8a7997738b021ff0440639341d0f97155b6cd,3.9923740327586943,swap
Variable,Stable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,USDC,8.970211923641168,1611541165,0xe6607691000e41cefe2f0fa6f3ca889f52bf1232,3.940423847282336,swap
Variable,Stable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,USDC,10.904664268155862,1618938610,0x74b40dc83f34ebb0c4cd70112fd02f27ab7b7329,3.8093285363117237,swap
Stable,Variable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,USDC,11.23768899306011,1613334761,0x43ba3b417e914bed27db8e16f4e9de0247ba6597,6.237688993060109,swap
Variable,Stable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,USDC,8.786725906124852,1611847374,0xae72f891fc9914b13a90cbed799ee73359077bee,3.573451812249706,swap
Stable,Variable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,USDC,10.576491353414736,1625597387,0xd9b22f7f91f19bd72d9d9860fba0ab62ffdb3934,3.152982706829476,swap
Variable,Stable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,USDC,10.854538148357387,1619277003,0x5d4f25b080230976187e9897a4cbb4c284d7c390,3.709076296714771,swap
Variable,Stable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,WETH,5.622563346420264,1613501300,0x2074980dc077e8aefdcb6b308f45b306277f7b1c,2.0980506771362113,swap
Stable,Variable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,USDC,10.982249041984755,1621449095,0xffd70ed81bd9eefe8d0ef4cbbfafb40c234ff957,3.9644980839695085,swap
Variable,Stable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,USDC,8.989043111670382,1615751614,0xe97f5363b77424332aae94e358a41ccbeb9e454b,3.978086223340762,swap
Variable,Stable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,USDC,8.986525282031273,1614016382,0x73b072312c9360960e12e1558af3fbfe2ec85535,3.9730505640625453,swap
Variable,Stable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,USDT,11.31532275458955,1608398213,0x3c2714b19cc07feb1fde1e2674a19d045f02d255,9.31532275458955,swap
Variable,Stable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,USDT,8.916310004650784,1613664846,0x126524914894bfa5f929c826d0c01406f04d91e9,3.832620009301566,swap
Variable,Stable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,DAI,8.95675864503439,1614711894,0xec6286fb381761a4637305926a7ac215a2a50be8,3.9135172900687776,swap
Stable,Variable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,USDC,10.915470878501958,1619515996,0x04a6b09c4708f4c94670cc52b15b3dddb6c7d04c,3.830941757003918,swap
Variable,Stable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,DAI,13.803129238507989,1613084146,0x8a9aedc8e264c9606a9c667ea44f584c9bca1c26,8.803129238507989,swap
Variable,Stable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,USDT,8.963809413026965,1614526848,0xa2b950dc320f67bffe5824af17c665b1fd3423ec,3.92761882605393,swap
Variable,Stable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,USDT,16.86719244387862,1613703416,0x04c843c465106d460e067ebbf9f7b8f5aee461c0,11.867192443878618,swap
Variable,Stable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,USDT,9.749709322913791,1611610110,0x163ee09deeea9dab68df0ae49f48c8e07ad54aa2,4.749709322913791,swap
Variable,Stable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,USDT,9.884935046785552,1613123028,0x717e61157ce63c7cd901dcb2f169f019d16c5ac9,4.884935046785553,swap
Variable,Stable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,DAI,7.156454576585215,1608670862,0x6264b7f05facadaf24b71a96e1df3f46a654b799,5.156454576585215,swap
Variable,Stable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,USDT,8.96242393522707,1614380204,0xe358e37b3b65d5ec6f01ce2c60773b863fdb7bc6,3.924847870454139,swap
Stable,Variable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,WETH,4.666584152736256,1618433953,0x8276b325d30e4a3a250fecb771c406b2c68a68f7,1.333267322189005,swap
Variable,Stable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,ZRX,154.68691600857605,1607004450,0x0a80c3c540eef99811f4579fa7b1a0617294e06f,148.68691600857605,swap
Stable,Variable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,USDC,10.941925043322602,1619544719,0xf8523151211e6cfb2d285b9b92f2ee517722253b,3.8838500866452046,swap
Stable,Variable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,DAI,11.933903196222658,1621837924,0xec32a1b6517b870a0daecc0be1d17a527187039f,3.8678063924453165,swap
Stable,Variable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,USDT,8.999198111984077,1614650945,0xdbc8122628cfe58ef28a87b23d5fe267e3394a16,3.998396223968153,swap
Variable,Stable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,USDC,8.93447094039784,1610266970,0xc16add8ba17ab81b27e930da8a67848120565d8c,3.868941880795681,swap
Stable,Variable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,USDT,11.922485096582855,1625459636,0x7b4bf20dcc062457df8de4655438eb282dde7532,3.844970193165708,swap
Variable,Stable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,DAI,9.621379161704741,1613228985,0x3c2714b19cc07feb1fde1e2674a19d045f02d255,4.621379161704741,swap
Variable,Stable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,DAI,11.993264708436795,1619185313,0xdf5b0e3887ec6cb55c261d4bc051de8dbf7d8650,3.9865294168735894,swap
Stable,Variable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,USDC,8.920595851371955,1612660787,0x7c57792c177d4c0c18c8a20bd408f2017c708a08,3.841191702743911,swap
Variable,Stable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,USDC,8.867720130325173,1614578290,0x69cb9f7cb8d09ddd82194123a96b80733b45bd21,3.735440260650346,swap
Variable,Stable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,DAI,12.554754598778306,1615550672,0x473bbc06d7fdb7713d1ed334f8d8096cad6ec3f3,7.554754598778307,swap
Variable,Stable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,DAI,9.779265157110675,1609019028,0x89f40ca416df2cb2fda79c3f5d9338e87cab0600,7.779265157110676,swap
Stable,Variable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,USDT,8.948777448460413,1611260864,0xe81ef15f525c82e49d6df6d113b5fac35fa8c559,3.8975548969208282,swap
Stable,Variable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,USDT,11.86338813922561,1617839130,0x5f813f7135a73b4360527f6428d5d8dbcd48a39e,3.726776278451222,swap
Variable,Stable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,USDT,8.96019060237863,1614363052,0x3fcac584d0b71a9564602c1f0288ec1c0d9846cf,3.9203812047572577,swap
Variable,Stable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,USDT,14.633118640587359,1618618926,0x1762371dd9c2caf3301640427346185075de6469,6.63311864058736,swap
Stable,Variable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,USDT,11.707242100313765,1621745348,0xa2091f370bf0f56d014cfd13ad86d876b434ee84,3.414484200627528,swap
Stable,Variable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,DAI,11.9912319627472,1621666964,0xe49e649a15a0fb961f80550e667316f2676c04b4,3.9824639254944003,swap
Variable,Stable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,USDC,11.319333896460233,1619472663,0x7ee933a6539a95e866afce265de061e93b9f77fa,4.319333896460231,swap
Variable,Stable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,DAI,8.893303912951204,1614108604,0x0c90a9d2b0f573c21c499ddac720e2c6e2899f7c,3.7866078259024083,swap
Stable,Variable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,TUSD,8.89748872955755,1613668570,0x4652bcea70e07854a888cea053af13c6bfdcb8f0,3.794977459115101,swap
Stable,Variable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,USDC,9.10188506179616,1615870237,0xcfd9d0dbc7d6ddf7233f3016be9eab39a37be28b,4.10188506179616,swap
Variable,Stable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,USDT,8.898972776755766,1615555366,0x1d3643399e5534dd49f2b04f2f0615153bd209fd,3.7979455535115316,swap
Stable,Variable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,DAI,13.695117130001622,1609640860,0x03fcffc8642cf17a305393142421e8bde5aeee68,8.695117130001623,swap
Stable,Variable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,USDT,11.896247051054546,1619189101,0x6126f2a1bd956630f810d5ea351c5a4d65cb5033,3.792494102109092,swap
Stable,Variable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,USDT,11.89996755509713,1619952349,0x184fc8b39ae6db807d1a0679987d07a3558969b3,3.79993511019426,swap
Stable,Variable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,USDC,13.343602947395691,1614031946,0xb27f5306410d92631ed48e577ba77d8ccd34e909,8.343602947395693,swap
Variable,Stable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,DAI,11.968287588427975,1616490408,0x850e70b110012cffa946464a4e4471f362d9457d,3.936575176855951,swap
Variable,Stable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,USDC,8.988392669769919,1611552840,0xbbe63e0b3aecbfbd0050a2176b773a5c0c20564e,3.9767853395398345,swap
Stable,Variable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,USDC,15.398248980899728,1616968194,0x10b4c1fbcc63e90b8747c6f4f7b072b516c7d439,8.398248980899726,swap
Stable,Variable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,USDC,13.873030577688725,1619648826,0x49d732f5d82801a53d53f10d27a2f5fb06cc17d4,6.873030577688724,swap
Stable,Variable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,USDC,10.563149401254734,1623020382,0xef800da960d272dbb37c32d06d14cdcfb19b0193,3.1262988025094653,swap
Variable,Stable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,USDC,19.302764557135703,1612447962,0xc88ebc63c3126e9f37a46c1cf55b0e79c9cc20e2,14.3027645571357,swap
Stable,Variable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,USDT,8.927205295383365,1615561058,0xc35765045181141928de2c2019358bf4e52c32d1,3.8544105907667277,swap
Variable,Stable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,USDT,8.934671555274583,1614027978,0x7ca2b8b8a6c81cbd6d69267bc7854273d048294d,3.86934311054917,swap
Variable,Stable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,USDT,8.795972917944546,1615017984,0x01d48e1a2e3590637163ec37e9f1563d8e7d7e5d,3.5919458358890903,swap
Variable,Stable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,USDT,8.869366650964588,1614115851,0xdf2464a9ed39b2951efaf71b19fbe866e2954592,3.7387333019291766,swap
Variable,Stable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,USDC,8.796293558564464,1614557259,0x6536e7a30d5a912e422e464fc790fec22c86ef14,3.5925871171289288,swap
Variable,Stable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,USDC,7.385317312403272,1608648887,0x85d2cc6e3c3fd8bd6ac259f8eea25698bd6e8704,5.385317312403273,swap
