borrowRateModeFrom,borrowRateModeTo,pool,reserve,stableBorrowRate,timestamp,user,variableBorrowRate,type
Variable,Stable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,USDC,8.933134432993622,1610817299,0x4110ea8b4d77ff4c4115cb8f4bbf396804807889,3.866268865987244,swap
Variable,Stable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,DAI,8.961936202726939,1612419463,0xc17905420d885c1967c9bbae432a518480f58cca,3.92387240545388,swap
Variable,Stable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,USDC,10.990947371272004,1617309960,0x81af65b26c646bc068dd0fb8e12ce67be9270c05,3.981894742544005,swap
Stable,Variable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,USDC,10.950517507683012,1619562515,0xc72aed14386158960d0e93fecb83642e68482e4b,3.901035015366028,swap
Variable,Stable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,USDT,11.02749279693694,1611194081,0xaa2d47dccec3828205801670c6b003d4957f0d75,6.02749279693694,swap
Variable,Stable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,USDT,8.984239807887748,1614739912,0x79852a2b8386587daad501d90674996dd19d88c9,3.968479615775495,swap
Stable,Variable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,USDT,16.210248561129596,1619653233,0x4a905ce2d555752f0d906ffdf628b26ad64a741a,8.2102485611296,swap
Variable,Stable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,USDC,8.94437042023932,1612655790,0xbe3c7637815db18f5d471a3a0d4f937ae83dad0e,3.88874084047864,swap
Variable,Stable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,USDT,8.926658266332552,1611805107,0x3c2714b19cc07feb1fde1e2674a19d045f02d255,3.853316532665105,swap
Variable,Stable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,DAI,11.970473006890208,1618799545,0x0e1eb644698d9d3db20077fbe407269d1c8ef6e7,3.940946013780415,swap
Stable,Variable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,USDC,9.927151522899663,1608892219,0xf8eda077aec1b2f48dbd42bb87eef2b64efb28a4,7.927151522899662,swap
Stable,Variable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,USDC,10.997705747498983,1619630006,0xaf399e58cbe7137964182c27d7c047039a4df88e,3.995411494997968,swap
Stable,Variable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,USDT,11.359844834555698,1623127929,0x31adfbf4f653bcdc3a12c889fa721ee76605ffa8,2.719689669111397,swap
Stable,Variable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,DAI,8.910467305074837,1615085046,0x1846837591fcdeff4ec8e01ef8bb76645672b153,3.820934610149674,swap
Variable,Stable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,DAI,8.973476887617137,1612679340,0x71387e0596563d54e007a656fd16c9a9d227e724,3.946953775234273,swap
Variable,Stable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,USDC,11.616675461424109,1613970503,0x73b072312c9360960e12e1558af3fbfe2ec85535,6.616675461424107,swap
Stable,Variable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,USDC,13.080342092511849,1619851542,0xa6ab58cab27d6dfb03948507f58d2ad989ef663c,6.080342092511849,swap
Variable,Stable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,USDC,16.315878693395106,1619450834,0xff29f75b1180f9a420b8d7d96a47b808f47650d2,9.315878693395105,swap
Variable,Stable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,USDT,8.981438734478768,1614541055,0x44922c0c1fb77f58a2f67a5c9815c968d768382d,3.9628774689575352,swap
Variable,Stable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,USDT,16.015377172731597,1613549623,0x82b8b659a4a98f69cb7899e1a07089ea3b90a894,11.015377172731595,swap
Variable,Stable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,WETH,3.9132096963166103,1608130892,0x213f6b2680dce3e4d0924acff3e4e34520ef9ba1,0.7305677570532887,swap
Variable,Stable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,USDC,17.837040594043156,1617155666,0x3da7d21f1a06c7ce19ee593f76148fae6e952ca3,10.837040594043156,swap
Variable,Stable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,USDC,8.938374598252404,1612683939,0xb9addb7594e6047baa292e98800a29d142e93fe1,3.876749196504809,swap
Stable,Variable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,USDC,12.566257035058404,1619924388,0x2db3865a9c07a651f5309525dd9f991cca9984f7,5.566257035058402,swap
Variable,Stable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,DAI,8.94542284949027,1614724915,0x9b422e571eb2cb9837efdc4f9087194d65fb070a,3.8908456989805433,swap
Stable,Variable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,DAI,11.937574885919371,1621812118,0xaf297dec752c909092a117a932a8ca4aaaff9795,3.875149771838747,swap
Stable,Variable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,USDT,8.919834052644324,1614355269,0xe159827b6afba273c764b82af51770659891167e,3.8396681052886494,swap
Stable,Variable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,TUSD,23.615675018857974,1613580862,0x4652bcea70e07854a888cea053af13c6bfdcb8f0,18.615675018857974,swap
Variable,Stable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,USDT,8.950212722349564,1614142803,0x39500416f6e1544b533d71c5c3f619de158b46e9,3.900425444699127,swap
Stable,Variable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,WBTC,3.3870684654499903,1621869720,0x9ef8e410f26ed478735c77b17c87874256b0c699,0.3096547723599924,swap
Variable,Stable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,USDT,5.564661603272177,1608761082,0x1d9e9719c793b5a4a30ec47816af4b531d4f9d09,3.129323206544356,swap
Stable,Variable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,USDC,10.980097244795395,1621382270,0xafcd5729ffb768742ef6526bac804b8a12f5f56e,3.960194489590791,swap
Stable,Variable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,DAI,12.227962719507724,1613107722,0xc42193d87dd67c3639ed1cef53c409c37775f7c4,7.227962719507723,swap
Variable,Stable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,USDC,8.987732878544287,1613205733,0x2d600708fd0b49ae46a7ac0e7387e12c0b050c3f,3.975465757088574,swap
Variable,Stable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,USDC,10.52241817498948,1613224359,0x819b30644d3356dac1d295b053eca4f61aa7f15b,5.522418174989478,swap
Variable,Stable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,USDT,11.870891068487133,1619509218,0xee2826453a4fd5afeb7ceffeef3ffa2320081268,3.741782136974266,swap
Stable,Variable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,DAI,16.575922855878048,1620348278,0xf2a0c14d84bc0e260ceb625b800ac586668b0121,8.575922855878046,swap
Variable,Stable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,USDC,10.539065021488073,1626409194,0x42db216500de535075581a07fd0f427411adc9eb,3.078130042976145,swap
Stable,Variable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,USDC,10.929656122032744,1621508977,0x7973d4a24748c9243a894e9de295f9099bc7adc8,3.8593122440654897,swap
Stable,Variable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,DAI,17.424814795826702,1620615546,0xb32981377cd6bb0ff447bb537622e4b89d911657,9.424814795826702,swap
Stable,Variable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,DAI,8.995039176396576,1613865487,0x6c07b538fc627ae1465136f14f0f2e6143eeebf5,3.990078352793149,swap
Variable,Stable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,USDT,11.977920045004172,1617787160,0x62dd8c831eeca34808f10b89889eb820684f48bf,3.9558400900083446,swap
Variable,Stable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,DAI,11.95206319408904,1618618506,0x1762371dd9c2caf3301640427346185075de6469,3.9041263881780814,swap
Stable,Variable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,USDC,15.080017442305534,1621111397,0xd894f55dace530d408935f2bf344ad2802ce7bf7,8.080017442305536,swap
Variable,Stable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,USDC,10.983927899327082,1621369338,0xd894f55dace530d408935f2bf344ad2802ce7bf7,3.967855798654162,swap
Variable,Stable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,USDC,8.994217060650945,1611237553,0x1288e3dad9deb275deb8793f5e206ab17bf11224,3.9884341213018897,swap
Variable,Stable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,USDC,8.997786076881955,1614312905,0x45a38f2d0f0fb090360514f9f2de16769fbda3e8,3.995572153763908,swap
Stable,Variable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,DAI,26.580927241409157,1621054965,0xac888de5d26d24770ff49539e9369a66c5c41710,18.58092724140915,swap
Variable,Stable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,DAI,8.966975993827951,1614925205,0x4da08ac2e4e79678f218f134b0a6f8732ed5b5e4,3.9339519876559046,swap
Stable,Variable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,USDT,5.99197282689845,1607936665,0xe6f3fd8abb61ca6417d386e67e9596c3492d49a4,3.983945653796898,swap
Stable,Variable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,USDC,15.461849061861448,1619457430,0x17080b589cdcbd10ebeaa24cb0096f4bb29eb52b,8.461849061861448,swap
Variable,Stable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,USDT,11.985956811278342,1621613604,0xef21d6b89f92ed9900537fe61463f032ab460ebe,3.971913622556685,swap
Variable,Stable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,USDC,8.975569477467381,1614872627,0x51f8850624e6ff3b9dc69eb2f7150dd09e626b48,3.9511389549347617,swap
Stable,Variable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,USDT,14.968045583406612,1620007203,0x658d9c90ac330369418bc51efe9f62e80a9bb435,6.968045583406611,swap
Stable,Variable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,USDC,8.875620599369343,1611637928,0xd8d3d8ab22e30c5402ab2a2e216a4a53f4e09e9e,3.751241198738687,swap
Variable,Stable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,USDC,10.963007625929606,1616254888,0xefc7b00ae0fb240e38a03f746d4bf711fcd6721d,3.9260152518592126,swap
Variable,Stable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,USDC,8.988904683997834,1609591250,0x63cead176085285a17322f81a5c64037d0feae22,3.977809367995667,swap
Stable,Variable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,DAI,18.381034599766885,1619470091,0x16f037a3ddf53da1b047a926e1833219f0a8e1fc,10.381034599766886,swap
Variable,Stable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,USDT,8.916351947425522,1612144739,0x1ec9503bbdad721ef3ad485b4b14ce0671dc9925,3.832703894851041,swap
Variable,Stable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,DAI,8.910467338121423,1615085075,0x1846837591fcdeff4ec8e01ef8bb76645672b153,3.820934676242845,swap
Stable,Variable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,USDT,15.270372961471084,1619502018,0xc190dcca8c65e47592d80ec4678c24e658de1544,7.270372961471085,swap
Variable,Stable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,USDT,22.894309296534598,1618276598,0xf20e5280b124a4f810d88a6660201f4c980c14cd,14.894309296534594,swap
Stable,Variable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,USDT,11.964611047050676,1621321937,0x491f2960e6f4d1c3c27cdba216c31a0b270d2739,3.929222094101354,swap
Variable,Stable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,USDC,8.975767016652432,1613790370,0x85d2cc6e3c3fd8bd6ac259f8eea25698bd6e8704,3.951534033304864,swap
Stable,Variable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,DAI,30.56848449367384,1619460591,0x16a5ad132132f9603c069bbd525a50764feb268a,22.568484493673832,swap
Variable,Stable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,USDC,10.907461622426837,1621559718,0x479db4dac1f196bceb97d52e99c3f4959d93b18b,3.814923244853672,swap
Stable,Variable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,USDC,13.86274328701011,1617251825,0xe89f71e91dafec474ae97b8baa53029b30a5e9ec,6.862743287010109,swap
Stable,Variable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,USDT,11.397289049086488,1622234699,0x2cb4796a206a6e51f7e8a3c6f5b5143b9bc28fda,2.7945780981729715,swap
Variable,Stable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,DAI,12.803811888057922,1616334137,0x1b7ab2a53e2446538311f231329e6c31c2f7bca0,4.803811888057924,swap
Variable,Stable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,USDT,11.978138091487043,1616147342,0xd6dbed6297b539a11f1aab7907e7df7d9ffeda7e,3.9562761829740896,swap
Variable,Stable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,USDT,11.98538686243481,1619465195,0x918e8270f306d07127acc50c00ee69a983e08fa6,3.97077372486962,swap
Stable,Variable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,USDC,8.842316525602536,1614338002,0x7a02ff81ae5dd9d2314b19c8ea17dcfdc4109526,3.684633051205074,swap
Variable,Stable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,DAI,8.905119752182532,1614113641,0x8d0156175b90fb4b3035c1e6ffa20927f87db170,3.810239504365067,swap
Variable,Stable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,USDC,8.828137568211405,1611804037,0x08aae6a5979625f2173f1c31a3417251b2386777,3.656275136422812,swap
Stable,Variable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,DAI,11.829173344915684,1623722225,0x25085d832f1a074157bc65a525f55fb607e10948,3.6583466898313697,swap
Variable,Stable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,USDC,8.96511782550902,1612639287,0xbc4a173d7a98b01076512c3d9d921c0c6d0b84cc,3.9302356510180383,swap
Variable,Stable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,DAI,12.31690607724931,1613107981,0xc42193d87dd67c3639ed1cef53c409c37775f7c4,7.31690607724931,swap
Stable,Variable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,DAI,11.99484509324846,1619737095,0x2082c5a3c08a4d5ade0ce779e24b463daa241646,3.989690186496916,swap
Variable,Stable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,USDT,5.863120261303049,1608377926,0xb8ab2a245e732022739050a3e1f13c022b032fc0,3.7262405226060986,swap
Stable,Variable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,USDT,11.810492002207052,1624170682,0x96942e59d8f8b5b92c257bc9c8e6c36b73ebb50d,3.6209840044141046,swap
Variable,Stable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,DAI,24.598368837756585,1614536594,0x1d2c1f42c821b900c652a741e39fc556f0869740,19.59836883775658,swap
Variable,Stable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,USDC,8.968789371653791,1614157330,0x4125caf9dd93ec6ad7a4c668ec55102f8f18203a,3.9375787433075833,swap
Variable,Stable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,USDC,8.959514295389265,1614637724,0xc67a5aec18d39d925b803bf06b6d232919e9ef09,3.919028590778529,swap
Variable,Stable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,USDC,10.99616791130438,1618622527,0x2314ed6c3e79b05365fb14b6bb832f03555104eb,3.992335822608764,swap
Stable,Variable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,USDT,11.498586982808051,1623267895,0xbd751395b14b4cdbfe828429857ec6b8c93f79d0,2.9971739656161045,swap
Stable,Variable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,USDT,12.123936947084452,1615507737,0x34a0c4d43ced6dc7149b716f00ba8c70672a1a0d,7.123936947084454,swap
Stable,Variable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,USDC,9.48346181060263,1614118695,0xdf2464a9ed39b2951efaf71b19fbe866e2954592,4.483461810602631,swap
Variable,Stable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,USDC,8.97949786103238,1614885563,0xa144848fc6fc4b7da8d158176e58b969b19f70c0,3.9589957220647634,swap
Variable,Stable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,DAI,8.983448687685925,1613916351,0xff770424739a77b8990632c75ed859b74c0ef749,3.9668973753718486,swap
Variable,Stable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,USDT,26.365649867441878,1612997743,0xea16f6980887cb0d2e4072ae6fac690e3c8d18ae,21.36564986744188,swap
Stable,Variable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,DAI,11.812446344123687,1623564687,0x7d8d2b1e27cb6f8e285d6131584434eebcaec8d1,3.624892688247373,swap
Variable,Stable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,DAI,11.959454856150534,1616954918,0x115ca6f8f64fe77540e26aacd38bacfa76cdf727,3.91890971230107,swap
Stable,Variable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,DAI,11.945761392728093,1627978541,0xe8d1fd7ef46191f1edc3e6ea888b344952ee0128,3.8915227854561865,swap
Stable,Variable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,USDT,17.84026418224369,1613231118,0x626a32a7b26f90435f103db892feb5954973d534,12.840264182243688,swap
Variable,Stable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,TUSD,8.650574212909335,1614565759,0x639090cdd215010fe54c36a49bbd1604f034e1d4,3.3011484258186696,swap
Variable,Stable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,USDC,8.934340198892585,1610821523,0x5e1c68b397ef1aa453fb89dd136cc7921c227c42,3.8686803977851687,swap
Stable,Variable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,DAI,11.737801378699558,1625498287,0x516c7a697cfad66c15f833ef0c4827fb498ac0fd,3.475602757399116,swap
Stable,Variable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,USDC,10.99670194543272,1619483380,0xeb43b5597e3bde0b0c03ee6731ba7c0247e1581e,3.99340389086544,swap
Variable,Stable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,USDC,10.919724709929742,1619536124,0x0aed46911bbe66a40714b67c1d206a9e4f4b6fa3,3.839449419859484,swap
Stable,Variable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,USDC,8.796293512980247,1614557201,0x6536e7a30d5a912e422e464fc790fec22c86ef14,3.592587025960494,swap
Stable,Variable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,DAI,12.256378221735565,1613897475,0xd4da8c61465b8e840229eb87fafd26573a4a20ba,7.256378221735563,swap
Variable,Stable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,DAI,8.970223899827467,1615511655,0xc28197af6d4f8c6de7b79e6c52af0176fb2961f7,3.940447799654936,swap
Variable,Stable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,DAI,11.71350523977337,1613250072,0x7b157ba7ae20ad8e677a2ae8bba99189da363ac5,6.7135052397733705,swap
Variable,Stable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,USDT,8.967501753629046,1614696154,0xbc2fdd2522356a50781caf6db0ced244978c6941,3.935003507258096,swap
Variable,Stable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,USDC,8.982827361896964,1614021294,0xf2e63f54194f1a0825f624f2347bc1ce5fce68fe,3.9656547237939286,swap
Stable,Variable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,DAI,8.92383740579357,1614091478,0x43ba3b417e914bed27db8e16f4e9de0247ba6597,3.847674811587139,swap
Variable,Stable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,USDC,8.986385073297022,1614057909,0x7329c9ead9b5bb0ad240b75c3cfdc2828ac2efcf,3.972770146594044,swap
Variable,Stable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,USDC,8.747143527939722,1614510746,0x80d7a0a61bf3c8982b74daf4a51966576b2ed5c6,3.494287055879444,swap
Variable,Stable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,USDC,8.886378215413188,1611897305,0xc2681d0606ebd7719040f2bc1c0fda3e9215db90,3.772756430826377,swap
Stable,Variable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,USDC,13.057993192990857,1619657136,0x7b157ba7ae20ad8e677a2ae8bba99189da363ac5,6.057993192990856,swap
Stable,Variable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,USDC,10.653815300800645,1627910287,0x85691358df49837ea1e1f4e64b7b57878335403f,3.307630601601288,swap
Variable,Stable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,USDT,8.993834168025948,1611547563,0x4d373f91176f17c825487091d50cb6760f934797,3.987668336051895,swap
Variable,Stable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,USDC,5.988998697477284,1608913380,0xf8eda077aec1b2f48dbd42bb87eef2b64efb28a4,3.97799739495457,swap
Stable,Variable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,USDT,36.67539338520391,1619458003,0x82f9ea8d814a6eb335cfe17500cdcbb69c7ebbfe,28.675393385203908,swap
Variable,Stable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,USDC,8.887029732205713,1615587527,0x73b072312c9360960e12e1558af3fbfe2ec85535,3.7740594644114256,swap
Stable,Variable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,DAI,26.40495307396156,1619498178,0xff5bd820197df08cb1f6d610464424c248e24685,18.404953073961565,swap
Variable,Stable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,DAI,8.923616632738101,1614149900,0x6f78c75be220aa0236d098802ef6f6668e4fbffa,3.8472332654762007,swap
Variable,Stable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,DAI,8.99889593843804,1612635298,0xa6932ae12380fc2d5b2a118381eb1ea59af40a5a,3.997791876876078,swap
Stable,Variable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,USDC,10.920359828510902,1619518767,0x3811eb9e4e525765aaab95a8fb3c04061ece3321,3.840719657021804,swap
Stable,Variable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,DAI,11.802233405690888,1626924806,0x4f483a8278195e4e3d823f451ce96af190ae4918,3.604466811381776,swap
Variable,Stable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,DAI,8.967307416475041,1612715004,0xf65312bd492729b06ec42589ded755d63193bbf4,3.934614832950082,swap
Variable,Stable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,USDT,9.590953159115188,1613122156,0xbc2fdd2522356a50781caf6db0ced244978c6941,4.590953159115188,swap
Variable,Stable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,USDT,8.755316647993645,1614054567,0x205b993bb19930c80fb10ddf4f4c423e49c4caac,3.5106332959872906,swap
Stable,Variable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,USDT,11.935839924176546,1621204372,0xaccf1f9320cba94fba57127e56fcd5d38c27303a,3.8716798483530943,swap
Variable,Stable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,USDT,21.03386045263617,1613364984,0xfe407097e296c521c2beaa5e4e61a9b91bbe0d61,16.03386045263617,swap
Stable,Variable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,USDC,10.906489486050347,1619523860,0xcea077172675bf31e879bba71fb46c3188591070,3.8129789721006953,swap
Variable,Stable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,USDT,8.907929516986927,1614407858,0x5c2acae2bfbf75b7a2f045dc7f4326bc4f0b048d,3.815859033973854,swap
Variable,Stable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,USDT,11.99045508667036,1619442004,0x1d66e46a8e9167e0eaf16756c5ab85efde29d21b,3.9809101733407175,swap
Stable,Variable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,USDC,10.911344841741602,1619527081,0x7bdc96da7104df3fe9e0e7b01e238d2b9a8f0f43,3.8226896834832047,swap
Variable,Stable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,USDC,5.993104440095743,1608951193,0xcd89d190353b1d0d4c103102c38b76f7696d511d,3.986208880191486,swap
Stable,Variable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,USDT,11.952441994789195,1621313828,0xab2b4e053ceb42b50f39c4c172b79e86a5e217c3,3.904883989578394,swap
Stable,Variable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,DAI,8.999531574194739,1612659960,0x4bae930dd20ee83334b8791fd30ecdc3629a9fe9,3.9990631483894754,swap
Variable,Stable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,DAI,8.828317010157335,1615106891,0x506bf27c20d5e1608c43f044d9cf982fb0164123,3.656634020314672,swap
Variable,Stable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,USDC,8.920693172495826,1615207727,0x065827c041a5fa5c6c508620e7849e45b18695ff,3.841386344991653,swap
Variable,Stable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,USDT,8.95871882591048,1614474449,0x68feb9fb6c0ab6f889d82af43c8de0116429fcbf,3.917437651820961,swap
Stable,Variable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,USDT,11.8935670111611,1616810743,0xd4ee113548dd66913dff6743e9b89e9fca7e4ead,3.787134022322198,swap
Variable,Stable,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,USDC,5.999460554894945,1608947932,0xa7b6f7f3e3aa2d9d33249e755f62d7e5ae19ef13,3.998921109789889,swap
